t, x1, x2, u
9.176, 0.0117293, -0.00201773, 1
9.177, 0.0117273, -0.00203198, 1
9.178, 0.0117253, -0.00204619, 1
9.179, 0.0117232, -0.00206038, 1
9.18, 0.0117212, -0.00207455, 1
9.181, 0.0117191, -0.00208869, 1
9.182, 0.011717, -0.0021028, 1
9.183, 0.0117149, -0.00211689, 1
9.184, 0.0117127, -0.00213095, 1
9.185, 0.0117106, -0.00214498, 1
9.186, 0.0117085, -0.00215899, 1
9.187, 0.0117063, -0.00217297, 1
9.188, 0.0117041, -0.00218692, 1
9.189, 0.0117019, -0.00220085, 1
9.19, 0.0116997, -0.00221475, 1
9.191, 0.0116975, -0.00222862, 1
9.192, 0.0116953, -0.00224246, 1
9.193, 0.011693, -0.00225628, 1
9.194, 0.0116907, -0.00227007, 1
9.195, 0.0116885, -0.00228383, 1
9.196, 0.0116862, -0.00229757, 1
9.197, 0.0116839, -0.00231127, 1
9.198, 0.0116815, -0.00232495, 1
9.199, 0.0116792, -0.0023386, 1
9.2, 0.0116769, -0.00235222, 1
9.201, 0.0116745, -0.00236581, 1
9.202, 0.0116721, -0.00237937, 1
9.203, 0.0116698, -0.00239291, 1
9.204, 0.0116674, -0.00240642, 1
9.205, 0.0116649, -0.00241989, 1
9.206, 0.0116625, -0.00243334, 1
9.207, 0.0116601, -0.00244676, 1
9.208, 0.0116576, -0.00246015, 1
9.209, 0.0116552, -0.00247351, 1
9.21, 0.0116527, -0.00248684, 1
9.211, 0.0116502, -0.00250014, 1
9.212, 0.0116477, -0.00251341, 1
9.213, 0.0116452, -0.00252665, 1
9.214, 0.0116426, -0.00253986, 1
9.215, 0.0116401, -0.00255304, 1
9.216, 0.0116375, -0.00256619, 1
9.217, 0.0116349, -0.00257931, 1
9.218, 0.0116324, -0.0025924, 1
9.219, 0.0116298, -0.00260546, 1
9.22, 0.0116271, -0.00261849, 1
9.221, 0.0116245, -0.00263148, 1
9.222, 0.0116219, -0.00264445, 1
9.223, 0.0116192, -0.00265738, 1
9.224, 0.0116166, -0.00267029, 1
9.225, 0.0116139, -0.00268316, 1
9.226, 0.0116112, -0.002696, 1
9.227, 0.0116085, -0.00270881, 1
9.228, 0.0116058, -0.00272159, 1
9.229, 0.0116031, -0.00273433, 1
9.23, 0.0116003, -0.00274705, 1
9.231, 0.0115976, -0.00275973, 1
9.232, 0.0115948, -0.00277238, 1
9.233, 0.011592, -0.002785, 1
9.234, 0.0115892, -0.00279758, 1
9.235, 0.0115864, -0.00281013, 1
9.236, 0.0115836, -0.00282265, 1
9.237, 0.0115808, -0.00283514, 1
9.238, 0.0115779, -0.00284759, 1
9.239, 0.0115751, -0.00286002, 1
9.24, 0.0115722, -0.0028724, 1
9.241, 0.0115693, -0.00288476, 1
9.242, 0.0115664, -0.00289708, 1
9.243, 0.0115635, -0.00290937, 1
9.244, 0.0115606, -0.00292163, 1
9.245, 0.0115577, -0.00293385, 1
9.246, 0.0115548, -0.00294604, 1
9.247, 0.0115518, -0.00295819, 1
9.248, 0.0115488, -0.00297031, 1
9.249, 0.0115459, -0.0029824, 1
9.25, 0.0115429, -0.00299445, 1
9.251, 0.0115399, -0.00300647, 1
9.252, 0.0115369, -0.00301845, 1
9.253, 0.0115338, -0.0030304, 1
9.254, 0.0115308, -0.00304232, 1
9.255, 0.0115278, -0.0030542, 1
9.256, 0.0115247, -0.00306604, 1
9.257, 0.0115216, -0.00307785, 1
9.258, 0.0115185, -0.00308963, 1
9.259, 0.0115154, -0.00310137, 1
9.26, 0.0115123, -0.00311308, 1
9.261, 0.0115092, -0.00312475, 1
9.262, 0.0115061, -0.00313638, 1
9.263, 0.0115029, -0.00314798, 1
9.264, 0.0114998, -0.00315955, 1
9.265, 0.0114966, -0.00317108, 1
9.266, 0.0114934, -0.00318257, 1
9.267, 0.0114903, -0.00319403, 1
9.268, 0.0114871, -0.00320545, 1
9.269, 0.0114838, -0.00321683, 1
9.27, 0.0114806, -0.00322818, 1
9.271, 0.0114774, -0.00323949, 1
9.272, 0.0114741, -0.00325077, 1
9.273, 0.0114709, -0.00326201, 1
9.274, 0.0114676, -0.00327322, 1
9.275, 0.0114643, -0.00328438, 1
9.276, 0.0114611, -0.00329551, 1
9.277, 0.0114578, -0.00330661, 1
9.278, 0.0114544, -0.00331766, 1
9.279, 0.0114511, -0.00332868, 1
9.28, 0.0114478, -0.00333967, 1
9.281, 0.0114444, -0.00335061, 1
9.282, 0.0114411, -0.00336152, 1
9.283, 0.0114377, -0.00337239, 1
9.284, 0.0114343, -0.00338323, 1
9.285, 0.011431, -0.00339402, 1
9.286, 0.0114276, -0.00340478, 1
9.287, 0.0114241, -0.0034155, 1
9.288, 0.0114207, -0.00342619, 1
9.289, 0.0114173, -0.00343683, 1
9.29, 0.0114138, -0.00344744, 1
9.291, 0.0114104, -0.00345801, 1
9.292, 0.0114069, -0.00346854, 1
9.293, 0.0114035, -0.00347903, 1
9.294, 0.0114, -0.00348949, 1
9.295, 0.0113965, -0.0034999, 1
9.296, 0.011393, -0.00351028, 1
9.297, 0.0113895, -0.00352062, 1
9.298, 0.0113859, -0.00353092, 1
9.299, 0.0113824, -0.00354118, 1
9.3, 0.0113788, -0.00355141, 1
9.301, 0.0113753, -0.00356159, 1
9.302, 0.0113717, -0.00357174, 1
9.303, 0.0113681, -0.00358184, 1
9.304, 0.0113646, -0.00359191, 1
9.305, 0.011361, -0.00360194, 1
9.306, 0.0113574, -0.00361192, 1
9.307, 0.0113537, -0.00362187, 1
9.308, 0.0113501, -0.00363178, 1
9.309, 0.0113465, -0.00364165, 1
9.31, 0.0113428, -0.00365148, 1
9.311, 0.0113392, -0.00366127, 1
9.312, 0.0113355, -0.00367102, 1
9.313, 0.0113318, -0.00368073, 1
9.314, 0.0113281, -0.0036904, 1
9.315, 0.0113245, -0.00370003, 1
9.316, 0.0113207, -0.00370962, 1
9.317, 0.011317, -0.00371918, 1
9.318, 0.0113133, -0.00372869, 1
9.319, 0.0113096, -0.00373815, 1
9.32, 0.0113058, -0.00374758, 1
9.321, 0.0113021, -0.00375697, 1
9.322, 0.0112983, -0.00376632, 1
9.323, 0.0112945, -0.00377563, 1
9.324, 0.0112908, -0.00378489, 1
9.325, 0.011287, -0.00379412, 1
9.326, 0.0112832, -0.0038033, 1
9.327, 0.0112794, -0.00381245, 1
9.328, 0.0112756, -0.00382155, 1
9.329, 0.0112717, -0.00383061, 1
9.33, 0.0112679, -0.00383963, 1
9.331, 0.011264, -0.00384861, 1
9.332, 0.0112602, -0.00385755, 1
9.333, 0.0112563, -0.00386645, 1
9.334, 0.0112525, -0.0038753, 1
9.335, 0.0112486, -0.00388411, 1
9.336, 0.0112447, -0.00389289, 1
9.337, 0.0112408, -0.00390162, 1
9.338, 0.0112369, -0.00391031, 1
9.339, 0.011233, -0.00391895, 1
9.34, 0.0112291, -0.00392756, 1
9.341, 0.0112251, -0.00393612, 1
9.342, 0.0112212, -0.00394464, 1
9.343, 0.0112172, -0.00395312, 1
9.344, 0.0112133, -0.00396155, 1
9.345, 0.0112093, -0.00396995, 1
9.346, 0.0112053, -0.0039783, 1
9.347, 0.0112014, -0.00398661, 1
9.348, 0.0111974, -0.00399488, 1
9.349, 0.0111934, -0.0040031, 1
9.35, 0.0111894, -0.00401128, 1
9.351, 0.0111853, -0.00401942, 1
9.352, 0.0111813, -0.00402752, 1
9.353, 0.0111773, -0.00403557, 1
9.354, 0.0111732, -0.00404359, 1
9.355, 0.0111692, -0.00405155, 1
9.356, 0.0111651, -0.00405948, 1
9.357, 0.0111611, -0.00406736, 1
9.358, 0.011157, -0.0040752, 1
9.359, 0.0111529, -0.004083, 1
9.36, 0.0111488, -0.00409075, 1
9.361, 0.0111447, -0.00409846, 1
9.362, 0.0111406, -0.00410613, 1
9.363, 0.0111365, -0.00411375, 1
9.364, 0.0111324, -0.00412133, 1
9.365, 0.0111283, -0.00412887, 1
9.366, 0.0111242, -0.00413636, 1
9.367, 0.01112, -0.00414381, 1
9.368, 0.0111159, -0.00415122, 1
9.369, 0.0111117, -0.00415858, 1
9.37, 0.0111076, -0.0041659, 1
9.371, 0.0111034, -0.00417317, 1
9.372, 0.0110992, -0.0041804, 1
9.373, 0.011095, -0.00418759, 1
9.374, 0.0110908, -0.00419473, 1
9.375, 0.0110866, -0.00420183, 1
9.376, 0.0110824, -0.00420889, 1
9.377, 0.0110782, -0.0042159, 1
9.378, 0.011074, -0.00422286, 1
9.379, 0.0110698, -0.00422978, 1
9.38, 0.0110655, -0.00423666, 1
9.381, 0.0110613, -0.0042435, 1
9.382, 0.0110571, -0.00425029, 1
9.383, 0.0110528, -0.00425703, 1
9.384, 0.0110485, -0.00426373, 1
9.385, 0.0110443, -0.00427039, 1
9.386, 0.01104, -0.004277, 1
9.387, 0.0110357, -0.00428357, 1
9.388, 0.0110314, -0.00429009, 1
9.389, 0.0110271, -0.00429657, 1
9.39, 0.0110228, -0.004303, 1
9.391, 0.0110185, -0.00430939, 1
9.392, 0.0110142, -0.00431573, 1
9.393, 0.0110099, -0.00432203, 1
9.394, 0.0110056, -0.00432828, 1
9.395, 0.0110012, -0.00433449, 1
9.396, 0.0109969, -0.00434066, 1
9.397, 0.0109926, -0.00434678, 1
9.398, 0.0109882, -0.00435285, 1
9.399, 0.0109839, -0.00435888, 1
9.4, 0.0109795, -0.00436486, 1
9.401, 0.0109751, -0.0043708, 1
9.402, 0.0109708, -0.00437669, 1
9.403, 0.0109664, -0.00438254, 1
9.404, 0.010962, -0.00438834, 1
9.405, 0.0109576, -0.0043941, 1
9.406, 0.0109532, -0.00439981, 1
9.407, 0.0109488, -0.00440548, 1
9.408, 0.0109444, -0.0044111, 1
9.409, 0.01094, -0.00441667, 1
9.41, 0.0109356, -0.0044222, 1
9.411, 0.0109311, -0.00442769, 1
9.412, 0.0109267, -0.00443312, 1
9.413, 0.0109223, -0.00443852, 1
9.414, 0.0109178, -0.00444386, 1
9.415, 0.0109134, -0.00444916, 1
9.416, 0.0109089, -0.00445442, 1
9.417, 0.0109045, -0.00445963, 1
9.418, 0.0109, -0.00446479, 1
9.419, 0.0108955, -0.00446991, 1
9.42, 0.0108911, -0.00447498, 1
9.421, 0.0108866, -0.00448001, 1
9.422, 0.0108821, -0.00448499, 1
9.423, 0.0108776, -0.00448993, 1
9.424, 0.0108731, -0.00449481, 1
9.425, 0.0108686, -0.00449966, 1
9.426, 0.0108641, -0.00450445, 1
9.427, 0.0108596, -0.0045092, 1
9.428, 0.0108551, -0.00451391, 1
9.429, 0.0108506, -0.00451856, 1
9.43, 0.0108461, -0.00452318, 1
9.431, 0.0108415, -0.00452774, 1
9.432, 0.010837, -0.00453226, 1
9.433, 0.0108325, -0.00453673, 1
9.434, 0.0108279, -0.00454116, 1
9.435, 0.0108234, -0.00454554, 1
9.436, 0.0108188, -0.00454987, 1
9.437, 0.0108143, -0.00455416, 1
9.438, 0.0108097, -0.0045584, 1
9.439, 0.0108052, -0.0045626, 1
9.44, 0.0108006, -0.00456675, 1
9.441, 0.010796, -0.00457085, 1
9.442, 0.0107915, -0.0045749, 1
9.443, 0.0107869, -0.00457891, 1
9.444, 0.0107823, -0.00458288, 1
9.445, 0.0107777, -0.00458679, 1
9.446, 0.0107731, -0.00459066, 1
9.447, 0.0107686, -0.00459449, 1
9.448, 0.010764, -0.00459826, 1
9.449, 0.0107594, -0.00460199, 1
9.45, 0.0107548, -0.00460567, 1
9.451, 0.0107501, -0.00460931, 1
9.452, 0.0107455, -0.0046129, 1
9.453, 0.0107409, -0.00461644, 1
9.454, 0.0107363, -0.00461994, 1
9.455, 0.0107317, -0.00462339, 1
9.456, 0.0107271, -0.00462679, 1
9.457, 0.0107224, -0.00463015, 1
9.458, 0.0107178, -0.00463346, 1
9.459, 0.0107132, -0.00463672, 1
9.46, 0.0107085, -0.00463994, 1
9.461, 0.0107039, -0.00464311, 1
9.462, 0.0106992, -0.00464623, 1
9.463, 0.0106946, -0.0046493, 1
9.464, 0.0106899, -0.00465233, 1
9.465, 0.0106853, -0.00465532, 1
9.466, 0.0106806, -0.00465825, 1
9.467, 0.010676, -0.00466114, 1
9.468, 0.0106713, -0.00466398, 1
9.469, 0.0106666, -0.00466677, 1
9.47, 0.010662, -0.00466952, 1
9.471, 0.0106573, -0.00467222, 1
9.472, 0.0106526, -0.00467488, 1
9.473, 0.0106479, -0.00467748, 1
9.474, 0.0106433, -0.00468004, 1
9.475, 0.0106386, -0.00468256, 1
9.476, 0.0106339, -0.00468502, 1
9.477, 0.0106292, -0.00468744, 1
9.478, 0.0106245, -0.00468981, 1
9.479, 0.0106198, -0.00469214, 1
9.48, 0.0106151, -0.00469442, 1
9.481, 0.0106104, -0.00469665, 1
9.482, 0.0106058, -0.00469883, 1
9.483, 0.0106011, -0.00470097, 1
9.484, 0.0105963, -0.00470306, 1
9.485, 0.0105916, -0.0047051, 1
9.486, 0.0105869, -0.0047071, 1
9.487, 0.0105822, -0.00470905, 1
9.488, 0.0105775, -0.00471095, 1
9.489, 0.0105728, -0.00471281, 1
9.49, 0.0105681, -0.00471462, 1
9.491, 0.0105634, -0.00471638, 1
9.492, 0.0105587, -0.00471809, 1
9.493, 0.0105539, -0.00471976, 1
9.494, 0.0105492, -0.00472138, 1
9.495, 0.0105445, -0.00472296, 1
9.496, 0.0105398, -0.00472448, 1
9.497, 0.0105351, -0.00472596, 1
9.498, 0.0105303, -0.0047274, 1
9.499, 0.0105256, -0.00472878, 1
9.5, 0.0105209, -0.00473012, 1
9.501, 0.0105161, -0.00473141, 1
9.502, 0.0105114, -0.00473266, 1
9.503, 0.0105067, -0.00473386, 1
9.504, 0.0105019, -0.00473501, 1
9.505, 0.0104972, -0.00473611, 1
9.506, 0.0104925, -0.00473717, 1
9.507, 0.0104877, -0.00473818, 1
9.508, 0.010483, -0.00473915, 1
9.509, 0.0104782, -0.00474006, 1
9.51, 0.0104735, -0.00474093, 1
9.511, 0.0104688, -0.00474176, 1
9.512, 0.010464, -0.00474253, 1
9.513, 0.0104593, -0.00474326, 1
9.514, 0.0104545, -0.00474395, 1
9.515, 0.0104498, -0.00474458, 1
9.516, 0.010445, -0.00474517, 1
9.517, 0.0104403, -0.00474572, 1
9.518, 0.0104356, -0.00474621, 1
9.519, 0.0104308, -0.00474666, 1
9.52, 0.0104261, -0.00474706, 1
9.521, 0.0104213, -0.00474742, 1
9.522, 0.0104166, -0.00474773, 1
9.523, 0.0104118, -0.00474799, 1
9.524, 0.0104071, -0.00474821, 1
9.525, 0.0104023, -0.00474837, 1
9.526, 0.0103976, -0.0047485, 1
9.527, 0.0103928, -0.00474857, 1
9.528, 0.0103881, -0.0047486, 1
9.529, 0.0103833, -0.00474858, 1
9.53, 0.0103786, -0.00474852, 1
9.531, 0.0103738, -0.00474841, 1
9.532, 0.0103691, -0.00474825, 1
9.533, 0.0103643, -0.00474805, 1
9.534, 0.0103596, -0.0047478, 1
9.535, 0.0103548, -0.0047475, 1
9.536, 0.0103501, -0.00474716, 1
9.537, 0.0103453, -0.00474677, 1
9.538, 0.0103406, -0.00474633, 1
9.539, 0.0103359, -0.00474585, 1
9.54, 0.0103311, -0.00474532, 1
9.541, 0.0103264, -0.00474475, 1
9.542, 0.0103216, -0.00474413, 1
9.543, 0.0103169, -0.00474346, 1
9.544, 0.0103121, -0.00474274, 1
9.545, 0.0103074, -0.00474198, 1
9.546, 0.0103026, -0.00474118, 1
9.547, 0.0102979, -0.00474033, 1
9.548, 0.0102932, -0.00473943, 1
9.549, 0.0102884, -0.00473848, 1
9.55, 0.0102837, -0.00473749, 1
9.551, 0.010279, -0.00473646, 1
9.552, 0.0102742, -0.00473537, 1
9.553, 0.0102695, -0.00473424, 1
9.554, 0.0102647, -0.00473307, 1
9.555, 0.01026, -0.00473185, 1
9.556, 0.0102553, -0.00473058, 1
9.557, 0.0102506, -0.00472927, 1
9.558, 0.0102458, -0.00472791, 1
9.559, 0.0102411, -0.00472651, 1
9.56, 0.0102364, -0.00472506, 1
9.561, 0.0102317, -0.00472356, 1
9.562, 0.0102269, -0.00472202, 1
9.563, 0.0102222, -0.00472043, 1
9.564, 0.0102175, -0.0047188, 1
9.565, 0.0102128, -0.00471712, 1
9.566, 0.0102081, -0.0047154, 1
9.567, 0.0102033, -0.00471363, 1
9.568, 0.0101986, -0.00471181, 1
9.569, 0.0101939, -0.00470995, 1
9.57, 0.0101892, -0.00470804, 1
9.571, 0.0101845, -0.00470609, 1
9.572, 0.0101798, -0.0047041, 1
9.573, 0.0101751, -0.00470205, 1
9.574, 0.0101704, -0.00469997, 1
9.575, 0.0101657, -0.00469783, 1
9.576, 0.010161, -0.00469566, 1
9.577, 0.0101563, -0.00469343, 1
9.578, 0.0101516, -0.00469116, 1
9.579, 0.0101469, -0.00468885, 1
9.58, 0.0101422, -0.00468649, 1
9.581, 0.0101375, -0.00468409, 1
9.582, 0.0101329, -0.00468164, 1
9.583, 0.0101282, -0.00467915, 1
9.584, 0.0101235, -0.00467661, 1
9.585, 0.0101188, -0.00467402, 1
9.586, 0.0101142, -0.0046714, 1
9.587, 0.0101095, -0.00466872, 1
9.588, 0.0101048, -0.00466601, 1
9.589, 0.0101002, -0.00466324, 1
9.59, 0.0100955, -0.00466044, 1
9.591, 0.0100908, -0.00465759, 1
9.592, 0.0100862, -0.00465469, 1
9.593, 0.0100815, -0.00465175, 1
9.594, 0.0100769, -0.00464877, 1
9.595, 0.0100722, -0.00464574, 1
9.596, 0.0100676, -0.00464266, 1
9.597, 0.0100629, -0.00463954, 1
9.598, 0.0100583, -0.00463638, 1
9.599, 0.0100537, -0.00463318, 1
9.6, 0.010049, -0.00462993, 1
9.601, 0.0100444, -0.00462663, 1
9.602, 0.0100398, -0.00462329, 1
9.603, 0.0100352, -0.00461991, 1
9.604, 0.0100305, -0.00461648, 1
9.605, 0.0100259, -0.00461301, 1
9.606, 0.0100213, -0.0046095, 1
9.607, 0.0100167, -0.00460594, 1
9.608, 0.0100121, -0.00460234, 1
9.609, 0.0100075, -0.00459869, 1
9.61, 0.0100029, -0.004595, 1
9.611, 0.00999831, -0.00459127, 1
9.612, 0.00999372, -0.00458749, 1
9.613, 0.00998914, -0.00458367, 1
9.614, 0.00998456, -0.00457981, 1
9.615, 0.00997998, -0.0045759, 1
9.616, 0.0099754, -0.00457195, 1
9.617, 0.00997084, -0.00456796, 1
9.618, 0.00996627, -0.00456392, 1
9.619, 0.00996171, -0.00455984, 1
9.62, 0.00995715, -0.00455572, 1
9.621, 0.0099526, -0.00455155, 1
9.622, 0.00994805, -0.00454735, 1
9.623, 0.0099435, -0.00454309, 1
9.624, 0.00993896, -0.0045388, 1
9.625, 0.00993442, -0.00453446, 1
9.626, 0.00992989, -0.00453008, 1
9.627, 0.00992536, -0.00452566, 1
9.628, 0.00992084, -0.00452119, 1
9.629, 0.00991632, -0.00451669, 1
9.63, 0.00991181, -0.00451214, 1
9.631, 0.0099073, -0.00450754, 1
9.632, 0.00990279, -0.00450291, 1
9.633, 0.00989829, -0.00449823, 1
9.634, 0.0098938, -0.00449351, 1
9.635, 0.0098893, -0.00448875, 1
9.636, 0.00988482, -0.00448394, 1
9.637, 0.00988034, -0.0044791, 1
9.638, 0.00987586, -0.00447421, 1
9.639, 0.00987139, -0.00446928, 1
9.64, 0.00986692, -0.00446431, 1
9.641, 0.00986246, -0.0044593, 1
9.642, 0.009858, -0.00445424, 1
9.643, 0.00985355, -0.00444914, 1
9.644, 0.0098491, -0.004444, 1
9.645, 0.00984466, -0.00443882, 1
9.646, 0.00984023, -0.0044336, 1
9.647, 0.0098358, -0.00442834, 1
9.648, 0.00983137, -0.00442303, 1
9.649, 0.00982695, -0.00441769, 1
9.65, 0.00982253, -0.0044123, 1
9.651, 0.00981812, -0.00440687, 1
9.652, 0.00981372, -0.00440141, 1
9.653, 0.00980932, -0.0043959, 1
9.654, 0.00980493, -0.00439034, 1
9.655, 0.00980054, -0.00438475, 1
9.656, 0.00979616, -0.00437912, 1
9.657, 0.00979178, -0.00437345, 1
9.658, 0.00978741, -0.00436773, 1
9.659, 0.00978305, -0.00436198, 1
9.66, 0.00977869, -0.00435618, 1
9.661, 0.00977434, -0.00435035, 1
9.662, 0.00976999, -0.00434447, 1
9.663, 0.00976565, -0.00433856, 1
9.664, 0.00976131, -0.0043326, 1
9.665, 0.00975698, -0.0043266, 1
9.666, 0.00975266, -0.00432057, 1
9.667, 0.00974834, -0.00431449, 1
9.668, 0.00974403, -0.00430838, 1
9.669, 0.00973972, -0.00430222, 1
9.67, 0.00973542, -0.00429603, 1
9.671, 0.00973113, -0.00428979, 1
9.672, 0.00972684, -0.00428352, 1
9.673, 0.00972256, -0.0042772, 1
9.674, 0.00971829, -0.00427085, 1
9.675, 0.00971402, -0.00426445, 1
9.676, 0.00970976, -0.00425802, 1
9.677, 0.00970551, -0.00425155, 1
9.678, 0.00970126, -0.00424504, 1
9.679, 0.00969702, -0.00423849, 1
9.68, 0.00969278, -0.0042319, 1
9.681, 0.00968855, -0.00422527, 1
9.682, 0.00968433, -0.00421861, 1
9.683, 0.00968012, -0.0042119, 1
9.684, 0.00967591, -0.00420516, 1
9.685, 0.00967171, -0.00419838, 1
9.686, 0.00966751, -0.00419156, 1
9.687, 0.00966332, -0.0041847, 1
9.688, 0.00965914, -0.0041778, 1
9.689, 0.00965497, -0.00417086, 1
9.69, 0.0096508, -0.00416389, 1
9.691, 0.00964664, -0.00415688, 1
9.692, 0.00964249, -0.00414983, 1
9.693, 0.00963834, -0.00414274, 1
9.694, 0.0096342, -0.00413562, 1
9.695, 0.00963007, -0.00412845, 1
9.696, 0.00962594, -0.00412125, 1
9.697, 0.00962183, -0.00411401, 1
9.698, 0.00961771, -0.00410674, 1
9.699, 0.00961361, -0.00409943, 1
9.7, 0.00960952, -0.00409208, 1
9.701, 0.00960543, -0.00408469, 1
9.702, 0.00960135, -0.00407726, 1
9.703, 0.00959727, -0.0040698, 1
9.704, 0.00959321, -0.0040623, 1
9.705, 0.00958915, -0.00405477, 1
9.706, 0.0095851, -0.0040472, 1
9.707, 0.00958105, -0.00403959, 1
9.708, 0.00957702, -0.00403194, 1
9.709, 0.00957299, -0.00402426, 1
9.71, 0.00956897, -0.00401654, 1
9.711, 0.00956496, -0.00400879, 1
9.712, 0.00956095, -0.004001, 1
9.713, 0.00955696, -0.00399317, 1
9.714, 0.00955297, -0.00398531, 1
9.715, 0.00954898, -0.00397741, 1
9.716, 0.00954501, -0.00396947, 1
9.717, 0.00954105, -0.0039615, 1
9.718, 0.00953709, -0.0039535, 1
9.719, 0.00953314, -0.00394545, 1
9.72, 0.0095292, -0.00393738, 1
9.721, 0.00952526, -0.00392926, 1
9.722, 0.00952134, -0.00392112, 1
9.723, 0.00951742, -0.00391293, 1
9.724, 0.00951351, -0.00390471, 1
9.725, 0.00950961, -0.00389646, 1
9.726, 0.00950572, -0.00388817, 1
9.727, 0.00950184, -0.00387985, 1
9.728, 0.00949796, -0.00387149, 1
9.729, 0.00949409, -0.0038631, 1
9.73, 0.00949023, -0.00385467, 1
9.731, 0.00948638, -0.00384621, 1
9.732, 0.00948254, -0.00383772, 1
9.733, 0.00947871, -0.00382919, 1
9.734, 0.00947488, -0.00382062, 1
9.735, 0.00947107, -0.00381202, 1
9.736, 0.00946726, -0.00380339, 1
9.737, 0.00946346, -0.00379473, 1
9.738, 0.00945967, -0.00378603, 1
9.739, 0.00945589, -0.00377729, 1
9.74, 0.00945212, -0.00376853, 1
9.741, 0.00944835, -0.00375973, 1
9.742, 0.0094446, -0.00375089, 1
9.743, 0.00944085, -0.00374203, 1
9.744, 0.00943711, -0.00373313, 1
9.745, 0.00943338, -0.00372419, 1
9.746, 0.00942966, -0.00371523, 1
9.747, 0.00942595, -0.00370623, 1
9.748, 0.00942225, -0.0036972, 1
9.749, 0.00941856, -0.00368813, 1
9.75, 0.00941487, -0.00367904, 1
9.751, 0.0094112, -0.00366991, 1
9.752, 0.00940753, -0.00366074, 1
9.753, 0.00940388, -0.00365155, 1
9.754, 0.00940023, -0.00364233, 1
9.755, 0.00939659, -0.00363307, 1
9.756, 0.00939297, -0.00362378, 1
9.757, 0.00938935, -0.00361446, 1
9.758, 0.00938574, -0.0036051, 1
9.759, 0.00938214, -0.00359572, 1
9.76, 0.00937855, -0.0035863, 1
9.761, 0.00937496, -0.00357685, 1
9.762, 0.00937139, -0.00356737, 1
9.763, 0.00936783, -0.00355786, 1
9.764, 0.00936428, -0.00354832, 1
9.765, 0.00936073, -0.00353875, 1
9.766, 0.0093572, -0.00352914, 1
9.767, 0.00935367, -0.00351951, 1
9.768, 0.00935016, -0.00350985, 1
9.769, 0.00934665, -0.00350015, 1
9.77, 0.00934316, -0.00349042, 1
9.771, 0.00933967, -0.00348067, 1
9.772, 0.0093362, -0.00347088, 1
9.773, 0.00933273, -0.00346106, 1
9.774, 0.00932928, -0.00345122, 1
9.775, 0.00932583, -0.00344134, 1
9.776, 0.00932239, -0.00343144, 1
9.777, 0.00931897, -0.0034215, 1
9.778, 0.00931555, -0.00341153, 1
9.779, 0.00931214, -0.00340154, 1
9.78, 0.00930875, -0.00339151, 1
9.781, 0.00930536, -0.00338146, 1
9.782, 0.00930198, -0.00337138, 1
9.783, 0.00929862, -0.00336127, 1
9.784, 0.00929526, -0.00335112, 1
9.785, 0.00929192, -0.00334095, 1
9.786, 0.00928858, -0.00333076, 1
9.787, 0.00928525, -0.00332053, 1
9.788, 0.00928194, -0.00331027, 1
9.789, 0.00927863, -0.00329999, 1
9.79, 0.00927534, -0.00328968, 1
9.791, 0.00927205, -0.00327934, 1
9.792, 0.00926878, -0.00326897, 1
9.793, 0.00926552, -0.00325857, 1
9.794, 0.00926226, -0.00324815, 1
9.795, 0.00925902, -0.0032377, 1
9.796, 0.00925579, -0.00322722, 1
9.797, 0.00925257, -0.00321671, 1
9.798, 0.00924935, -0.00320618, 1
9.799, 0.00924615, -0.00319562, 1
9.8, 0.00924296, -0.00318503, 1
9.801, 0.00923978, -0.00317441, 1
9.802, 0.00923661, -0.00316377, 1
9.803, 0.00923346, -0.0031531, 1
9.804, 0.00923031, -0.00314241, 1
9.805, 0.00922717, -0.00313169, 1
9.806, 0.00922404, -0.00312094, 1
9.807, 0.00922093, -0.00311016, 1
9.808, 0.00921782, -0.00309936, 1
9.809, 0.00921473, -0.00308853, 1
9.81, 0.00921165, -0.00307768, 1
9.811, 0.00920857, -0.0030668, 1
9.812, 0.00920551, -0.0030559, 1
9.813, 0.00920246, -0.00304497, 1
9.814, 0.00919942, -0.00303401, 1
9.815, 0.0091964, -0.00302303, 1
9.816, 0.00919338, -0.00301202, 1
9.817, 0.00919037, -0.00300099, 1
9.818, 0.00918738, -0.00298993, 1
9.819, 0.00918439, -0.00297885, 1
9.82, 0.00918142, -0.00296775, 1
9.821, 0.00917846, -0.00295662, 1
9.822, 0.0091755, -0.00294546, 1
9.823, 0.00917256, -0.00293428, 1
9.824, 0.00916964, -0.00292308, 1
9.825, 0.00916672, -0.00291185, 1
9.826, 0.00916381, -0.00290059, 1
9.827, 0.00916092, -0.00288932, 1
9.828, 0.00915803, -0.00287802, 1
9.829, 0.00915516, -0.00286669, 1
9.83, 0.0091523, -0.00285535, 1
9.831, 0.00914945, -0.00284398, 1
9.832, 0.00914661, -0.00283258, 1
9.833, 0.00914379, -0.00282116, 1
9.834, 0.00914097, -0.00280972, 1
9.835, 0.00913817, -0.00279826, 1
9.836, 0.00913537, -0.00278677, 1
9.837, 0.00913259, -0.00277526, 1
9.838, 0.00912982, -0.00276373, 1
9.839, 0.00912707, -0.00275218, 1
9.84, 0.00912432, -0.0027406, 1
9.841, 0.00912158, -0.002729, 1
9.842, 0.00911886, -0.00271738, 1
9.843, 0.00911615, -0.00270574, 1
